,AgencySystem_Name,SiteSystem_Name,Agency_Id,Site_Id,Site_AgencyId,Site_Status,site_lat,site_long,site_zip_lat,site_zip_long,site_address
12706,WALWORTH COUNTY DEPARTMENT OF HEALTH AND HUMAN SERVICES,WALWORTH COUNTY DEPARTMENT OF HEALTH AND HUMAN SERVICES - EAST TROY FIRE AND RESCUE,15388,37566.0,15388.0,active,42.8051502,-88.3767626,42.794388,-88.39948,"8406 County Highway ES East Troy WI, 53120"
12707,LAKE GENEVA FOOD PANTRY,FIRST CONGREGATIONAL UNITED CHURCH OF CHRIST,15389,26845.0,15389.0,active,42.5944718,-88.4344442,42.571236,-88.45775,"715 Wisconsin Street Lake Geneva WI, 53147"
12708,CHAPEL ON THE HILL,CHAPEL ON THE HILL,15390,26846.0,15390.0,active,42.5825913,-88.5079119,42.571236,-88.45775,"N2440 Ara Glen Drive Lake Geneva WI, 53147"
12709,DELAVAN FOOD PANTRY,SAINT ANDREW PARISH,15391,26847.0,15391.0,active,42.632937,-88.6382462,42.659077,-88.65956,"714 East Walworth Avenue Delavan WI, 53115"
12710,LOAVES AND FISHES FOOD PANTRY,LOAVES AND FISHES FOOD PANTRY,15392,26848.0,15392.0,active,42.4980016,-88.3308392,42.537975,-88.35146,"715 Walworth Street Genoa City WI, 53128"
12711,EAST TROY FOOD PANTRY,EAST TROY FOOD PANTRY,15393,26849.0,15393.0,active,42.7839035,-88.4041049,42.794388,-88.39948,"2861 Austin Street East Troy WI, 53120"
12712,IMMANUEL UNITED CHURCH OF CHRIST,IMMANUEL UNITED CHURCH OF CHRIST,15394,26850.0,15394.0,active,42.5306238,-88.6017758,42.53869,-88.597084,"111 Fremont Street Walworth WI, 53184"
12713,ELKHORN FOOD PANTRY,ELKHORN FOOD PANTRY,15395,26851.0,15395.0,active,42.6704715,-88.5441679,42.724693,-88.53312,"14 West Geneva Street Elkhorn WI, 53121"
12714,WHITEWATER COMMUNITY  FOOD PANTRY,WHITEWATER COMMUNITY FOOD PANTRY,15396,26852.0,15396.0,active,42.8352843,-88.7309611,42.80525,-88.69996,"146 West North Street Whitewater WI, 53190"
12715,HABITAT FOR HUMANITY - WALWORTH COUNTY,HABITAT FOR HUMANITY - WALWORTH COUNTY,15397,26853.0,15397.0,active,42.597959,-88.4433033,42.571236,-88.45775,"1229 Park Row Lake Geneva WI, 53147"
12716,GENEVA LAKE MANOR,GENEVA LAKE MANOR,15399,26855.0,15399.0,active,42.5889865,-88.4233625,42.571236,-88.45775,"211 South Curtis Street Lake Geneva WI, 53147"
12717,SPIRIT OF HOPE HOMELESS SHELTER,SPIRIT OF HOPE HOMELESS SHELTER,15400,26856.0,15400.0,active,42.6305945,-88.646558,42.659077,-88.65956,"213 South 2nd Street Delavan WI, 53115"
12718,NEW DAY WOMEN'S CLINIC,NEW DAY WOMEN'S CLINIC,15401,26857.0,15401.0,active,42.626664,-88.6343116,42.659077,-88.65956,"824 Geneva Street Delavan WI, 53115"
12719,BETHEL HOUSE OF WHITEWATER,BETHEL HOUSE OF WHITEWATER,15402,26858.0,15402.0,active,42.8340758,-88.7370801,42.80525,-88.69996,"133 South Franklin Street Whitewater WI, 53190"
12720,MERCYHEALTH HOSPITAL AND MEDICAL CENTER - WALWORTH,MERCYHEALTH HOSPITAL AND MEDICAL CENTER - WALWORTH,15403,26859.0,15403.0,active,42.5983466,-88.5399153,42.571236,-88.45775,"N2950 Wisconsin 67 Lake Geneva WI, 53147"
12721,ZZZ - FAMILY DENTAL ARTS,ZZZ - FAMILY DENTAL ARTS,15404,26860.0,15404.0,active,42.6516604,-88.5396951,42.724693,-88.53312,"211 Commerce Court Elkhorn WI, 53121"
12722,ZZZ - GENEVA FAMILY DENTISTRY,ZZZ - GENEVA FAMILY DENTISTRY,15405,26861.0,15405.0,active,42.5860013,-88.409742,42.571236,-88.45775,"851 PARK DR Suite 101 LAKE GENEVA WI, 53147"
12723,"EXTENSION WALWORTH COUNTY, UW-MADISON","EXTENSION WALWORTH COUNTY, UW-MADISON",15406,26862.0,15406.0,active,42.6728089,-88.5448252,42.724693,-88.53312,"100 West Walworth Street Elkhorn WI, 53121"
12724,ZZZINACTIVE - WALWORTH COUNTY REGISTER OF DEEDS,ZZZINACTIVE - WALWORTH COUNTY REGISTER OF DEEDS,15407,26863.0,15407.0,active,42.6727737,-88.5447839,42.724693,-88.53312,"100 W WALWORTH ST ELKHORN WI, 53121"
12725,NEW BEGINNINGS APFV,NEW BEGINNINGS APFV - ELKHORN OFFICE,15408,26864.0,15408.0,active,42.6724054,-88.5467888,42.724693,-88.53312,"20 North Church Street Suite 101 Elkhorn WI, 53121"
12726,NEW BEGINNINGS APFV,NEW BEGINNINGS APFV - WHITEWATER OFFICE,15408,34910.0,15408.0,active,42.833708,-88.730829,42.80525,-88.69996,"143 West Main Street Whitewater WI, 53190"
12727,ZZZ - SEDGEMEADOW APARTMENT HOMES FOR SENIORS,ZZZ - SEDGEMEADOW APARTMENT HOMES FOR SENIORS,15409,26865.0,15409.0,active,42.6706988,-88.5609292,42.724693,-88.53312,"18 WEST ST ELKHORN WI, 53121"
12728,BIG BROTHERS BIG SISTERS OF SOUTH CENTRAL WISCONSIN,BIG BROTHERS BIG SISTERS OF SOUTH CENTRAL WISCONSIN - DELEVAN,15410,26866.0,15410.0,active,42.6325227,-88.6190491,42.659077,-88.65956,"1545 Hobbs Drive Delavan WI, 53115"
12729,BIG BROTHERS BIG SISTERS OF SOUTH CENTRAL WISCONSIN,BIG BROTHERS BIG SISTERS OF SOUTH CENTRAL WISCONSIN - WATERTOWN,15410,37858.0,15410.0,active,43.1906946,-88.7167871,43.132397,-88.72608,"415 South 8th Street Watertown WI, 53094"
12730,SHERIFF DEPARMENT OF DODGE COUNTY,DODGE COUNTY SHERIFF'S OFFICE,15411,26867.0,15411.0,active,43.4072622,-88.7045019,43.37162,-88.705666,"124 West Street Juneau WI, 53039"
12731,SHERIFF DEPARMENT OF DODGE COUNTY,DODGE COUNTY DETENTION FACILITY,15411,26874.0,15411.0,active,43.4070604,-88.7065015,43.37162,-88.705666,"216 West Center Street Juneau WI, 53039"
12732,NATIONAL EMPOWERMENT CENTER,NATIONAL EMPOWERMENT CENTER,15412,26868.0,15412.0,active,42.7038076,-71.1659416,42.70594,-71.15975,"599 Canal Street Lawrence MA, 01840"
12733,988 SUICIDE AND CRISIS LIFELINE,988 SUICIDE AND CRISIS LIFELINE,15413,26869.0,15413.0,active,40.7063491,-74.0125217,40.69538,-74.02653,"50 Broadway 19th Floor New York NY, 10004"
12734,IDENTITY THEFT RESOURCE CENTER,IDENTITY THEFT RESOURCE CENTER,15414,26870.0,15414.0,active,32.7459959,-116.930147,32.779694,-116.877464,"2514 Jamacha Road Suite 502-525 El Cajon CA, 92019"
12735,OCONOMOWOC AREA SENIOR CENTER,OCONOMOWOC AREA SENIOR CENTER,15415,26871.0,15415.0,active,43.1088266,-88.4996524,43.118713,-88.51848,"210 South Main Street Oconomowoc WI, 53066"
12736,ZZZ - SENIORS IN THE PARK - SENIOR CENTER,ZZZ - SENIORS IN THE PARK - SENIOR CENTER,15416,26872.0,15416.0,active,42.841375,-88.7381162,42.80525,-88.69996,"504 W STARIN RD WHITEWATER WI, 53190"
12737,SHERIFF DEPARTMENT OF WAUKESHA COUNTY,WAUKESHA COUNTY COURTHOUSE,15417,26873.0,15417.0,active,43.0226475,-88.2292282,43.028244,-88.29505,"515 West Moreland Boulevard Waukesha WI, 53188"
12738,SHERIFF DEPARTMENT OF WAUKESHA COUNTY,WAUKESHA COUNTY HUBER FACILITY,15417,30036.0,15417.0,active,43.0338261,-88.2475873,43.028244,-88.29505,"1400 NORTHVIEW RD WAUKESHA WI, 53188"
12739,SHERIFF DEPARTMENT OF WAUKESHA COUNTY,ZZZ - WAUKESHA SHERIFF'S SUBSTATION,15417,30530.0,15417.0,active,43.0751958,-88.2260222,43.08039,-88.26181,"W240N3065 PEWAUKEE RD PEWAUKEE WI, 53072"
12740,SHERIFF DEPARTMENT OF WAUKESHA COUNTY,ZZZ - SUSSEX VILLAGE HALL,15417,30531.0,15417.0,active,43.1333067,-88.2309804,43.14876,-88.24513,"N63W24335 MAIN ST SUSSEX WI, 53089"
12741,ASCENSION - ELMBROOK CAMPUS,ASCENSION - ELMBROOK CAMPUS,15418,26876.0,15418.0,active,43.0613253,-88.1528072,43.060772,-88.15572,"19333 West North Avenue Brookfield WI, 53045"
12742,ASCENSION - ELMBROOK CAMPUS,ZZZINACTIVE - WHEATON ALERT,15418,28692.0,15418.0,active,43.1790155,-87.9649872,43.163246,-87.994064,"4300 W BROWN DEER RD #250 BROWN DEER WI, 53223"
12743,ASCENSION - ELMBROOK CAMPUS,ASCENSION - ELMBROOK CAMPUS - MEDICAL OFFICE BUILDING,15418,48147.0,15418.0,active,43.0618401,-88.1545212,43.060772,-88.15572,"19478 West North Avenue Brookfield WI, 53045"
12744,ZZZ - WAUKESHA COUNTY DEPARTMENT OF EMERGENCY PREPAREDNESS,ZZZ - WAUKESHA COUNTY DEPARTMENT OF EMERGENCY PREPAREDNESS,15419,26877.0,15419.0,active,43.0364151,-88.2514143,43.028244,-88.29505,"1621 WOODBURN RD WAUKESHA WI, 53188"
12745,ZZZINACTIVE - JOY OF LIFE CENTER,ZZZINACTIVE - JOY OF LIFE CENTER,15421,26879.0,15421.0,active,43.111762,-87.9186868,43.14576,-87.919716,"5225 N IRONWOOD RD Suite 212 GLENDALE WI, 53217"
12746,ASCENSION - COLUMBIA SAINT MARY'S HOSPITAL MILWAUKEE,ASCENSION - COLUMBIA SAINT MARY'S HOSPITAL MILWAUKEE,15422,26890.0,15422.0,active,43.0607301,-87.8800439,43.081654,-87.89029,"2301 North Lake Drive Milwaukee WI, 53211"
12747,ASCENSION - COLUMBIA SAINT MARY'S HOSPITAL MILWAUKEE,ZZZ - SIXTEENTH STREET COMMUNITY HEALTH CENTER - OB/GYN CLINIC,15422,26891.0,15422.0,active,43.0204788,-87.9329049,43.019577,-87.92536,"1032 S CESAR E CHAVEZ DR MILWAUKEE WI, 53204"
12748,ASCENSION - COLUMBIA SAINT MARY'S HOSPITAL MILWAUKEE,ASCENSION SOUTHEAST WISCONSIN - COLUMBIA SAINT MARY'S HOSPITAL MILWAUKEE - EBENEZER CHURCH OF GOD IN CHRIST CCDM,15422,26892.0,15422.0,active,43.0759719,-87.9142669,43.07467,-87.906525,"3132 North Doctor Martin Luther King Junior Drive Milwaukee WI, 53212"
12749,ASCENSION - COLUMBIA SAINT MARY'S HOSPITAL MILWAUKEE,ZZZ - ASCENSION SOUTHEAST WISCONSIN - COLUMBIA SAINT MARY'S HOSPITAL MILWAUKEE - FAMILY HEALTH CENTER,15422,26893.0,15422.0,active,43.0597523,-87.8971206,43.07467,-87.906525,"1121 East North Avenue Milwaukee WI, 53212"
12750,ASCENSION - COLUMBIA SAINT MARY'S HOSPITAL MILWAUKEE,ZZZ - ASCENSION COLUMBIA ST MARY'S WATER TOWER MEDICAL COMMONS,15422,26894.0,15422.0,active,43.0612692,-87.8786794,43.081654,-87.89029,"2350 N LAKE DR  MILWAUKEE WI, 53211"
12751,ASCENSION - COLUMBIA SAINT MARY'S HOSPITAL MILWAUKEE,ZZZ - ASCENSION COLUMBIA ST MARY'S HOSPITAL - OZAUKEE COUNTY,15422,26895.0,15422.0,active,43.2562115,-87.9261132,43.236256,-87.98338,"13111 N PORT WASHINGTON RD MEQUON WI, 53097"
12752,ASCENSION - COLUMBIA SAINT MARY'S HOSPITAL MILWAUKEE,ZZZ - ASCENSION SETON DENTAL CLINIC,15422,26896.0,15422.0,active,43.011592,-87.9278013,43.019577,-87.92536,"1730 SOUTH 13TH STREET MILWAUKEE WI, 53204"
12753,ASCENSION - COLUMBIA SAINT MARY'S HOSPITAL MILWAUKEE,ZZZ - PORT WASHINGTON HEALTH CENTER,15422,28672.0,15422.0,active,43.3865295,-87.8952417,43.41929,-87.86484,"1317 West Grand Avenue Port Washington WI, 53074"
12754,ASCENSION - COLUMBIA SAINT MARY'S HOSPITAL MILWAUKEE,ZZZ - HUIRAS CENTER,15422,28948.0,15422.0,active,43.256385,-87.9262324,43.236256,-87.98338,"13111 N PORT WASHINGTON RD Mequon WI, 53097"
12755,ASCENSION - COLUMBIA SAINT MARY'S HOSPITAL MILWAUKEE,ZZZ - ASCENSION SOUTHEAST WISCONSIN - COLUMBIA SAINT MARY'S HOSPITAL MILWAUKEE - ST BEN'S CLINIC,15422,29602.0,15422.0,active,43.0434722,-87.9242333,43.03586,-87.93299,"1004 North 10th Street Milwaukee WI, 53233"
12756,ASCENSION - COLUMBIA SAINT MARY'S HOSPITAL MILWAUKEE,ZZZ - PROSPECT MEDICAL COMMONS,15422,29692.0,15422.0,active,43.0608291,-87.8839371,43.081654,-87.89029,"2311 N PROSPECT AVE MILWAUKEE WI, 53211"
12757,ASCENSION - COLUMBIA SAINT MARY'S HOSPITAL MILWAUKEE,ZZZ - ASCENSION SOUTHEAST WISCONSIN - COLUMBIA SAINT MARY'S HOSPITAL MILWAUKEE - GATEWAY MEDICAL CLINIC,15422,29693.0,15422.0,active,43.0238058,-88.0013144,43.022305,-88.01583,"801 South 70th Street West Allis WI, 53214"
12758,ASCENSION - COLUMBIA SAINT MARY'S HOSPITAL MILWAUKEE,ZZZ - GLENDALE CLINIC,15422,29840.0,15422.0,active,43.185353,-87.965254,43.14093,-87.941696,"9233 N GREEN BAY RD BROWN DEER WI, 53209"
12759,ASCENSION - COLUMBIA SAINT MARY'S HOSPITAL MILWAUKEE,ZZZ - AIRPORT BUSINESS PARK CLINIC,15422,30646.0,15422.0,active,42.9568968,-87.9186038,42.951195,-87.94449,"4848 S 6TH ST MILWAUKEE WI, 53221"
12760,ASCENSION - COLUMBIA SAINT MARY'S HOSPITAL MILWAUKEE,ZZZ - WEST ALLIS CLINIC,15422,30647.0,15422.0,active,43.0021009,-88.0411025,42.994286,-88.04287,"2323 S 102ND ST WEST ALLIS WI, 53227"
12761,ASCENSION - COLUMBIA SAINT MARY'S HOSPITAL MILWAUKEE,ZZZINACTIVE - WHEATON ST JOSEPH OUTPATIENT CENTER,15422,32517.0,15422.0,active,43.0328807,-88.0483051,43.051033,-88.038155,"201 N MAYFAIR RD WAUWATOSA WI, 53226"
12762,ASCENSION - COLUMBIA SAINT MARY'S HOSPITAL MILWAUKEE,ASCENSION - COLUMBIA SAINT MARY'S HOSPITAL MILWAUKEE - WOMEN'S MEDICAL CENTER,15422,48112.0,15422.0,active,43.0617525,-87.8798289,43.081654,-87.89029,"2323 North Lake Drive Milwaukee WI, 53211"
12763,GREAT LAKES AREA DEBTORS ANONYMOUS,GREAT LAKES AREA DEBTORS ANONYMOUS - FIRST CONGREGATIONAL CHURCH,15423,26898.0,15423.0,active,43.0510404,-88.0103944,43.04935,-87.99972,"1511 Church Street Wauwatosa WI, 53213"
12764,GREAT LAKES AREA DEBTORS ANONYMOUS,ZZZINACTIVE - GREAT LAKES AREA DEBTORS ANONYMOUS - ROGERS MEMORIAL HOSPITAL,15423,26899.0,15423.0,active,43.0012061,-88.0512898,42.994286,-88.04287,"11101 W LINCOLN AVE WEST ALLIS WI, 53227"
12765,VITAL VOICES FOR MENTAL HEALTH,VITAL VOICES FOR MENTAL HEALTH,15424,26900.0,15424.0,active,43.0407724,-87.9826288,43.04935,-87.99972,"912 North Hawley Road Milwaukee WI, 53213"
12766,MILWAUKEE COUNTY COURTHOUSE,MILWAUKEE COUNTY COURTHOUSE,15426,26902.0,15426.0,active,43.0426807,-87.9237513,43.03586,-87.93299,"949 North 9th Street Milwaukee WI, 53233"
12767,BIG BROTHERS BIG SISTERS OF METRO MILWAUKEE,BIG BROTHERS BIG SISTERS OF METRO MILWAUKEE,15427,26903.0,15427.0,active,43.0409787,-87.9052068,43.042923,-87.89427,"788 North Jefferson Street Suite  600 Milwaukee WI, 53202"
12768,OFFICE OF NATIONAL DRUG CONTROL POLICY,OFFICE OF NATIONAL DRUG CONTROL POLICY,15429,26905.0,15429.0,active,38.8979576,-77.0426838,38.8951,-77.03978,"1800 G Street Northwest Washington DC, 20006"
12769,ADULT CHILDREN OF ALCOHOLICS WORLD SERVICE ORGANIZATION,ADULT CHILDREN OF ALCOHOLIC AND DYSFUNCTIONAL FAMILIES,15430,26906.0,15430.0,active,33.8167506,-118.1740835,33.80438,-118.16724,"1400 East 33rd Street Signal Hill CA, 90755"
12770,GAMBLERS ANONYMOUS,GAMBLERS ANONYMOUS - WAUWATOSA,15431,26908.0,15431.0,active,42.9716619,-87.9060882,42.977947,-87.89415,"353 East Norwich Street Milwaukee WI, 53207"
12771,MAXIMUS,MAXIMUS - CENTURY CITY TOWER,15432,26909.0,15432.0,active,43.0932201,-87.9477251,43.088013,-87.97704,"4201 North 27th Street Suite 400 Milwaukee WI, 53216"
12772,CURATIVE CARE NETWORK,CURATIVE - N 92ND ST,15433,26910.0,15433.0,active,43.0969123,-88.0275515,43.051033,-88.038155,North 92nd Street Milwaukee WI
12773,CURATIVE CARE NETWORK,CURATIVE - EMPLOYMENT CENTER,15433,26911.0,15433.0,active,43.0117795,-88.0389833,43.022305,-88.01583,"1647 South 101st Street West Allis WI, 53214"
12774,CURATIVE CARE NETWORK,CURATIVE - FOND DU LAC AVE,15433,26912.0,15433.0,active,43.0663966,-87.946555,43.075047,-87.933556,"2607 West Fond Du Lac Avenue Milwaukee WI, 53206"
12775,CURATIVE CARE NETWORK,CURATIVE - FOREST HOME AVE,15433,26913.0,15433.0,active,42.9722608,-87.9964127,42.959576,-87.99285,"6700 West Forest Home Avenue Milwaukee WI, 53220"
12776,CURATIVE CARE NETWORK,CURATIVE - MENOMONEE FALLS,15433,29829.0,15433.0,active,43.1746422,-88.143054,43.14849,-88.12438,"W187N8661 Maple Road Menomonee Falls WI, 53051"
12777,CURATIVE CARE NETWORK,ZZZINACTIVE - CURATIVE - WAUKESHA,15433,29830.0,15433.0,active,43.0095686,-88.2288732,43.029095,-88.21352,"149 WISCONSIN AVE WAUKESHA WI, 53186"
12778,SOCIAL SECURITY ADMINISTRATION,SOCIAL SECURITY ADMINISTRATION,15434,26914.0,15434.0,active,39.30098016,-76.61064742,39.3118,-76.7326,"6401 Security Blvd Baltimore MD, 21235"
12779,SOCIAL SECURITY ADMINISTRATION,SOCIAL SECURITY ADMINISTRATION - MILWAUKEE - WISCONSIN AVE,15434,26915.0,15434.0,active,43.03884557,-87.91469278,43.037678,-87.91517,"310 W Wisconsin Ave   Suite 260 Milwaukee WI, 53203"
12780,SOCIAL SECURITY ADMINISTRATION,SOCIAL SECURITY ADMINISTRATION - KENOSHA,15434,26917.0,15434.0,active,42.5842842,-87.818705,42.62433,-87.82855,"5624 6th Avenue Kenosha WI, 53140"
12781,SOCIAL SECURITY ADMINISTRATION,ZZZINACTIVE - SOCIAL SECURITY ADMINISTRATION - MILWAUKEE - MITCHELL ST,15434,26918.0,15434.0,active,43.0119916,-87.9196442,43.019577,-87.92536,"1710 S 7TH ST Suite 200 MILWAUKEE WI, 53204"
12782,SOCIAL SECURITY ADMINISTRATION,SOCIAL SECURITY ADMINISTRATION - MILWAUKEE - FOND DU LAC AVE,15434,26919.0,15434.0,active,43.101475,-87.9903615,43.115513,-87.994,"6300 West Fond Du Lac Avenue Milwaukee WI, 53218"
12783,SOCIAL SECURITY ADMINISTRATION,SOCIAL SECURITY ADMINISTRATION - RACINE,15434,26920.0,15434.0,active,42.6972097,-87.8280463,42.733967,-87.82114,"4020 Durand Avenue Racine WI, 53405"
12784,SOCIAL SECURITY ADMINISTRATION,SOCIAL SECURITY ADMINISTRATION - GREENFIELD,15434,26921.0,15434.0,active,42.9585968,-88.0195693,42.96477,-88.04348,"8455 West Layton Avenue Greenfield WI, 53228"
12785,SOCIAL SECURITY ADMINISTRATION,SOCIAL SECURITY ADMINISTRATION - MILWAUKEE - NORTH AVE,15434,26922.0,15434.0,active,43.0609542,-87.9770744,43.04233,-87.967316,"5020 West North Avenue Milwaukee WI, 53208"
12786,SOCIAL SECURITY ADMINISTRATION,SOCIAL SECURITY ADMINISTRATION - WEST BEND,15434,26923.0,15434.0,active,43.4350011,-88.1860235,43.472446,-88.191666,"1145 Vern Street West Bend WI, 53090"
12787,SOCIAL SECURITY ADMINISTRATION,SOCIAL SECURITY ADMINISTRATION - WAUKESHA,15434,29826.0,15434.0,active,43.0100475,-88.2314369,43.029095,-88.21352,"707 North Grand Avenue First Floor Waukesha WI, 53186"
12788,SOCIAL SECURITY ADMINISTRATION,SOCIAL SECURITY ADMINISTRATION - WALWORTH COUNTY,15434,30049.0,15434.0,active,42.6828203,-89.0304034,42.694546,-89.131905,"222 North Academy Street Hwy Nn Janesville WI, 53548"
12789,BOYS & GIRLS CLUBS OF GREATER MILWAUKEE,BOYS & GIRLS CLUBS OF GREATER MILWAUKEE,15435,26924.0,15435.0,active,43.051054,-87.918139,43.07467,-87.906525,"1558 North 6th Street Milwaukee WI, 53212"
12790,BOYS & GIRLS CLUBS OF GREATER MILWAUKEE,ZZZ - LAVARNWAY BOYS & GIRLS CLUB,15435,26925.0,15435.0,active,43.0684616,-87.9318524,43.075047,-87.933556,"2739 North 15th Street Milwaukee WI, 53206"
12791,BOYS & GIRLS CLUBS OF GREATER MILWAUKEE,ZZZ - DON & SALLIE DAVIS BOYS & GIRLS CLUB,15435,26926.0,15435.0,active,43.0089142,-87.9442794,43.019577,-87.92536,"1975 S 24TH ST MILWAUKEE WI, 53204"
12792,BOYS & GIRLS CLUBS OF GREATER MILWAUKEE,ZZZ - FITZSIMONDS BOYS & GIRLS CLUB,15435,26927.0,15435.0,active,43.060996,-87.9562968,43.04233,-87.967316,"3400 W NORTH AVE MILWAUKEE WI, 53208"
12793,BOYS & GIRLS CLUBS OF GREATER MILWAUKEE,ZZZ - PIEPER-HILLSIDE BOYS & GIRLS CLUB,15435,26928.0,15435.0,active,43.0499769,-87.9189069,43.07467,-87.906525,"611 W CHERRY ST MILWAUKEE WI, 53212"
12794,BOYS & GIRLS CLUBS OF GREATER MILWAUKEE,ZZZ - ALLEN FIELD ELEMENTARY SCHOOL,15435,27290.0,15435.0,active,43.014201,-87.9204924,43.019577,-87.92536,"730 W LAPHAM BLVD MILWAUKEE WI, 53204"
12795,BOYS & GIRLS CLUBS OF GREATER MILWAUKEE,ZZZ - BETHUNE ACADEMY,15435,27292.0,15435.0,active,43.050852,-87.9580568,43.04233,-87.967316,"1535 N 35TH ST MILWAUKEE WI, 53208"
12796,BOYS & GIRLS CLUBS OF GREATER MILWAUKEE,ZZZ - CARVER ACADEMY,15435,27293.0,15435.0,active,43.0555313,-87.9112218,43.07467,-87.906525,"1900 N 1ST ST MILWAUKEE WI, 53212"
12797,BOYS & GIRLS CLUBS OF GREATER MILWAUKEE,ZZZ - CASS STREET SCHOOL,15435,27294.0,15435.0,active,43.0518933,-87.9022413,43.042923,-87.89427,"1647 N CASS ST MILWAUKEE WI, 53202"
12798,BOYS & GIRLS CLUBS OF GREATER MILWAUKEE,ZZZ - CLARKE STREET SCHOOL,15435,27295.0,15435.0,active,43.066975,-87.949271,43.068024,-87.97731,"2816 W CLARKE ST MILWAUKEE WI, 53210"
12799,BOYS & GIRLS CLUBS OF GREATER MILWAUKEE,ZZZ - ENGLEBURG ELEMENTARY SCHOOL,15435,27296.0,15435.0,active,43.1106824,-88.0250345,43.111588,-88.04039,"5100 N 91ST ST MILWAUKEE WI, 53225"
12800,BOYS & GIRLS CLUBS OF GREATER MILWAUKEE,ZZZ - GAENSLEN K-8 SCHOOL,15435,27297.0,15435.0,active,43.0752465,-87.8948671,43.07467,-87.906525,"1250 E BURLEIGH ST MILWAUKEE WI, 53212"
12801,BOYS & GIRLS CLUBS OF GREATER MILWAUKEE,ZZZ - KEEFE AVENUE ELEMENTARY SCHOOL,15435,27298.0,15435.0,active,43.0824403,-87.9314801,43.075047,-87.933556,"1618 W KEEFE AVE MILWAUKEE WI, 53206"
12802,BOYS & GIRLS CLUBS OF GREATER MILWAUKEE,ZZZ - FRATNEY LA ESCUELA ELEMENTARY,15435,27299.0,15435.0,active,43.077887,-87.9017579,43.07467,-87.906525,"3255 N FRATNEY ST MILWAUKEE WI, 53212"
12803,BOYS & GIRLS CLUBS OF GREATER MILWAUKEE,ZZZ - LAFOLLETTE ELEMENTARY SCHOOL,15435,27300.0,15435.0,active,43.0772988,-87.9228001,43.075047,-87.933556,"3239 N 9TH ST MILWAUKEE WI, 53206"
12804,BOYS & GIRLS CLUBS OF GREATER MILWAUKEE,ZZZ - LINCOLN AVENUE ELEMENTARY SCHOOL,15435,27301.0,15435.0,active,43.0029833,-87.9361332,43.00359,-87.94333,"1817 W LINCOLN AVE MILWAUKEE WI, 53215"
12805,BOYS & GIRLS CLUBS OF GREATER MILWAUKEE,ZZZ - MITCHELL ELEMENTARY SCHOOL,15435,27304.0,15435.0,active,43.0117875,-87.9418766,43.019577,-87.92536,"1728 S 23RD ST MILWAUKEE WI, 53204"
12806,BOYS & GIRLS CLUBS OF GREATER MILWAUKEE,ZZZ - PIERCE ELEMENTARY SCHOOL,15435,27306.0,15435.0,active,43.0687067,-87.9021004,43.07467,-87.906525,"2765 N FRATNEY ST MILWAUKEE WI, 53212"
12807,BOYS & GIRLS CLUBS OF GREATER MILWAUKEE,ZZZ - SHERMAN ELEMENTARY SCHOOL,15435,27308.0,15435.0,active,43.0723074,-87.9779699,43.068024,-87.97731,"5110 W LOCUST ST MILWAUKEE WI, 53210"
12808,BOYS & GIRLS CLUBS OF GREATER MILWAUKEE,ZZZ - SIEFERT ELEMENTARY SCHOOL,15435,27309.0,15435.0,active,43.0510094,-87.9304489,43.053204,-87.93316,"1547 N 14TH ST MILWAUKEE WI, 53205"
12809,BOYS & GIRLS CLUBS OF GREATER MILWAUKEE,ZZZ - TOWNSEND ELEMENTARY SCHOOL,15435,27312.0,15435.0,active,43.0805501,-87.9665692,43.088013,-87.97704,"3360 N SHERMAN BLVD MILWAUKEE WI, 53216"
12810,BOYS & GIRLS CLUBS OF GREATER MILWAUKEE,ZZZ - WEDGEWOOD PARK INTERNATIONAL SCHOOL,15435,27313.0,15435.0,active,42.9794416,-87.9951952,42.959576,-87.99285,"6506 W WARNIMONT AVE MILWAUKEE WI, 53220"
12811,BOYS & GIRLS CLUBS OF GREATER MILWAUKEE,ZZZ - ZABLOCKI ELEMENTARY SCHOOL,15435,27314.0,15435.0,active,42.9891059,-87.9257524,43.00359,-87.94333,"1016 W OKLAHOMA AVE MILWAUKEE WI, 53215"
12812,BOYS & GIRLS CLUBS OF GREATER MILWAUKEE,ZZZ - HADFIELD SCHOOL,15435,28738.0,15435.0,active,43.0094504,-88.2172649,43.029095,-88.21352,"733 LINDEN ST WAUKESHA WI, 53186"
12813,BOYS & GIRLS CLUBS OF GREATER MILWAUKEE,ZZZ - AUDUBON MIDDLE SCHOOL,15435,29126.0,15435.0,active,42.9841231,-87.9622171,43.00359,-87.94333,"3300 S 39TH ST MILWAUKEE WI, 53215"
12814,BOYS & GIRLS CLUBS OF GREATER MILWAUKEE,ZZZ - BROWN STREET SCHOOL,15435,29127.0,15435.0,active,43.0569479,-87.9381676,43.053204,-87.93316,"2029 N 20TH ST MILWAUKEE WI, 53205"
12815,BOYS & GIRLS CLUBS OF GREATER MILWAUKEE,ZZZ - 81ST STREET SCHOOL,15435,29128.0,15435.0,active,43.0729405,-88.0130255,43.08245,-88.037994,"2964 N 81ST ST MILWAUKEE WI, 53222"
12816,BOYS & GIRLS CLUBS OF GREATER MILWAUKEE,ZZZ - 53RD STREET SCHOOL,15435,29129.0,15435.0,active,43.0836114,-87.9788292,43.088013,-87.97704,"3618 N 53RD ST MILWAUKEE WI, 53216"
