Client_Id,Interaction_ClientId,Interaction_Id,Notes,Units,Amount,Site_Id,Agency_Id,Program_Id,Service_id,ShareOptIn,CostPerUnit,Taxonomy_Id,FundingAmount,Taxonomy_Code,Taxonomy_Name,DateOfReferral,Agency_ParentId,SiteSystem_Name,TaxonomyLink_Id,AgencySystem_Name,TaxonomyLink_Code,TaxonomyLink_Name,ProgramSystem_Name,ServiceSystem_Name,DateOfServiceProvided,InteractionReferral_Id,AgencySystem_ParentName,OptionListValue_ReasonUnmet
2679,2679,1298487,None,None,None,7489,754,None,54770,None,None,413132,None,'RF-8380','Talklines/Warmlines',None,754,'GREAT RIVERS 2-1-1',None,'GREAT RIVERS 2-1-1',None,None,None,'SUPPORTIVE LISTENING - IN HOUSE USE',None,1934335,'GREAT RIVERS 2-1-1',None
32923,32923,1298332,None,None,None,28434,16181,None,49843,None,None,407882,None,'BH-1800.8500-150','Community Shelters',None,16181,'MILWAUKEE RESCUE MISSION',None,'MILWAUKEE RESCUE MISSION',None,None,None,'SAFE HARBOR',None,1934093,'MILWAUKEE RESCUE MISSION',None
32923,32923,1298293,None,None,16181,49843,None,None,'Community Shelters',16181,None,None,None,None,'MILWAUKEE RESCUE MISSION',None,None,15476,46771,None,None,'Homelessness Prevention Programs',15476,None,None,None,None,'COMMUNITY ADVOCATES'
32923,32923,1298293,None,28434,None,None,407882,'BH-1800.8500-150',None,'MILWAUKEE RESCUE MISSION','MILWAUKEE RESCUE MISSION',None,'SAFE HARBOR',1934020,None,None,27055,None,None,3,'BH-0500.3140',None,'COMMUNITY ADVOCATES - JAMES LOVELL ST','COMMUNITY ADVOCATES',None,'SIEMER FAMILY HOMELESS PREVENTION AND CASE MANAGEMENT PROGRAM',1934021,None
2693,2693,1298289,None,None,None,7489,754,None,54770,None,None,413132,None,'RF-8380','Talklines/Warmlines',None,754,'GREAT RIVERS 2-1-1',None,'GREAT RIVERS 2-1-1',None,None,None,'SUPPORTIVE LISTENING - IN HOUSE USE',None,1934016,'GREAT RIVERS 2-1-1',None
36584,36584,1298248,None,None,None,None,None,None,None,None,None,408039,None,'BM-3000.0500-030','Air Conditioners',None,None,None,None,None,None,None,None,None,None,1933952,None,<NESTED LIST>
2680,2680,1298171,None,None,None,12318,6477,None,60052,None,None,411432,None,'PD-9000.9000','Veterinary Care Expense Assistance',None,6477,'COULEE REGION HUMANE SOCIETY',None,'COULEE REGION HUMANE SOCIETY',None,None,None,'FRANKE FUND',None,1933816,'COULEE REGION HUMANE SOCIETY',None
42597,42597,1298159,None,None,None,27615,15735,None,47881,None,None,413132,None,'RF-8380','Talklines/Warmlines',None,15735,'WARMLINE,None,'WARMLINE,None,None,None,'WARMLINE,None,1933798,'WARMLINE,None
24563,24563,1298153,None,None,15556,47209,None,None,'Food Pantries',15556,None,None,None,None,'NORTHSIDE CHURCH OF GOD',None,None,15819,48140,None,None,'Food Pantries',15819,None,None,None,None,'HOUSE OF PEACE'
24563,24563,1298153,None,27271,None,None,407761,'BD-1800.2000',None,'NORTHSIDE CHURCH OF GOD','NORTHSIDE CHURCH OF GOD',None,'FOOD PANTRY Z - SEE BOUNDARIES',1933785,None,None,27737,None,None,407761,'BD-1800.2000',None,'HOUSE OF PEACE COMMUNITY CENTER','HOUSE OF PEACE',None,'FOOD PANTRY',1933786,None
23086,23086,1298131,None,None,None,28929,15476,None,46804,None,None,407870,None,'BH-1800.1500-100','Domestic Violence Shelters',None,15476,"""COMMUNITY ADVOCATES - MILWAUKEE WOMEN'S CENTER""",None,'COMMUNITY ADVOCATES',None,None,None,"""DOMESTIC VIOLENCE EMERGENCY SHELTER - MILWAUKEE WOMEN'S CENTER""",None,1933750,'COMMUNITY ADVOCATES',None
36667,36667,1298120,None,None,23570,64439,None,None,'Eviction Prevention Legal Assistance',23570,None,None,None,None,'MILWAUKEE RENTAL HOUSING RESOURCE CENTER',None,None,18266,55824,None,None,'Eviction Prevention Legal Assistance',18266,None,None,None,None,'MEDIATE WISCONSIN'
36667,36667,1298120,None,37477,None,None,409482,'FT-4500.1800',None,'MILWAUKEE RENTAL HOUSING RESOURCE CENTER','MILWAUKEE RENTAL HOUSING RESOURCE CENTER',None,'RENTAL HOUSING SERVICES',1933727,None,None,33027,None,None,409482,'FT-4500.1800',None,'MEDIATE WISCONSIN - MILWAUKEE','MEDIATE WISCONSIN',None,'LANDLORD-TENANT MEDIATION PROGRAM',1933728,None
28451,28451,1298103,None,None,None,29704,16767,None,51825,None,None,414509,None,'TJ-3000.8500','211 Systems',None,16767,'2-1-1',None,'2-1-1',None,None,None,'INFORMATION AND REFERRAL - 2-1-1 LOCATOR',None,1933695,'2-1-1',<NESTED LIST>
30176,30176,1298052,None,None,None,29704,16767,None,51825,None,None,414509,None,'TJ-3000.8500','211 Systems',None,16767,'2-1-1',None,'2-1-1',None,None,None,'INFORMATION AND REFERRAL - 2-1-1 LOCATOR',None,1933615,'2-1-1',None
20395,20395,1298046,None,None,None,'MILWAUKEE ISLAMIC DAWAH CENTER',None,None,23247,407761,23247,None,'EL BETHEL COGIC',27883,None,None,None,1933605,None,None,'Food Pantries','SALVATION ARMY DIVISIONAL HEADQUARTERS',None,None,49818,'BH-1800.8500-150',29157,'JOY HOUSE'
20395,20395,1298046,None,58845,'BD-1800.2000',None,'FOOD PANTRY Z',None,None,None,'EL BETHEL COGIC',None,None,15884,407761,15884,None,'EASTBROOK CHURCH',29697,None,None,None,1933606,None,None,'Community Shelters','MILWAUKEE RESCUE MISSION',None
20395,20395,1298046,None,None,'Food Pantries','MILWAUKEE ISLAMIC DAWAH CENTER',None,None,63402,'BD-1800.2000',None,'FOOD PANTRY',None,None,None,'EASTBROOK CHURCH',None,None,15764,407761,15764,None,'SALVATION ARMY DIVISIONAL HEADQUARTERS',28435,None,None,'BH-1800.8500-150 * YK-2000',1933607
20395,20395,1298046,34894,None,None,None,1933603,None,None,'Food Pantries','EL BETHEL COGIC',None,None,48501,'BD-1800.2000',None,'FOOD PANTRY',None,None,None,'SALVATION ARMY - CITADEL CORPS',None,None,16181,407882,16181,'Community Shelters * Families','MILWAUKEE RESCUE MISSION'
20395,20395,1298046,21849,407761,21849,None,'MILWAUKEE ISLAMIC DAWAH CENTER',36980,None,None,None,1933604,None,None,'Food Pantries','EASTBROOK CHURCH',None,None,61053,'BD-1800.2000',None,'FOOD PANTRY - CITADEL CORPS',None,None,None,'MILWAUKEE RESCUE MISSION - JOY HOUSE',None,None
20395,20395,1298017,None,36980,63402,407761,'Food Pantries','EL BETHEL COGIC',None,'FOOD PANTRY','EL BETHEL COGIC',None,21849,None,None,None,None,None,None,None,None,None,None,'BD-1800.2000',15556,'NORTHSIDE CHURCH OF GOD',None,1933545
20395,20395,1298017,None,23247,None,None,None,None,None,None,None,None,None,None,'BD-1800.2000',21849,'MILWAUKEE ISLAMIC DAWAH CENTER',None,1933544,None,27271,47209,407761,'Food Pantries','NORTHSIDE CHURCH OF GOD',None,'FOOD PANTRY Z - SEE BOUNDARIES','NORTHSIDE CHURCH OF GOD'
20395,20395,1298017,None,None,None,'BD-1800.2000',23247,'EL BETHEL COGIC',None,1933543,None,34894,58845,407761,'Food Pantries','MILWAUKEE ISLAMIC DAWAH CENTER',None,'FOOD PANTRY Z','MILWAUKEE ISLAMIC DAWAH CENTER',None,15556,None,None,None,None,None,None,None
2890,2890,1297970,None,None,None,7489,754,None,54770,None,None,413132,None,'RF-8380','Talklines/Warmlines',None,754,'GREAT RIVERS 2-1-1',None,'GREAT RIVERS 2-1-1',None,None,None,'SUPPORTIVE LISTENING - IN HOUSE USE',None,1933447,'GREAT RIVERS 2-1-1',None
35717,35717,1297964,None,None,None,28397,16173,None,55061,None,None,413132,None,'RF-8380','Talklines/Warmlines',None,16173,'IMPACT - 211',None,'IMPACT',None,None,None,'211 USE - EMOTIONAL/SUPPORTIVE LISTENING - MILWAUKEE COUNTY',None,1933441,'IMPACT',None
35717,35717,1297921,None,None,None,28397,16173,None,55061,None,None,413132,None,'RF-8380','Talklines/Warmlines',None,16173,'IMPACT - 211',None,'IMPACT',None,None,None,'211 USE - EMOTIONAL/SUPPORTIVE LISTENING - MILWAUKEE COUNTY',None,1933383,'IMPACT',None
41002,41002,1297902,None,None,None,27102,15505,None,46919,None,None,413132,None,'RF-8380','Talklines/Warmlines',None,15505,'SIRONA RECOVERY',None,'SIRONA RECOVERY',None,None,None,'COPE LINE',None,1933348,'SIRONA RECOVERY',None
2841,2841,1297897,None,None,None,7489,754,None,16319,None,None,413247,None,'RP-1500.1400-250','General Crisis Intervention Hotlines',None,754,'GREAT RIVERS 2-1-1',None,'GREAT RIVERS 2-1-1',None,None,None,'TELEPHONE CRISIS SERVICES',None,1933331,'GREAT RIVERS 2-1-1',None
2679,2679,1297893,None,None,None,7489,754,None,54770,None,None,413132,None,'RF-8380','Talklines/Warmlines',None,754,'GREAT RIVERS 2-1-1',None,'GREAT RIVERS 2-1-1',None,None,None,'SUPPORTIVE LISTENING - IN HOUSE USE',None,1933324,'GREAT RIVERS 2-1-1',None
2679,2679,1297891,None,None,None,7489,754,None,54770,None,None,413132,None,'RF-8380','Talklines/Warmlines',None,754,'GREAT RIVERS 2-1-1',None,'GREAT RIVERS 2-1-1',None,None,None,'SUPPORTIVE LISTENING - IN HOUSE USE',None,1933322,'GREAT RIVERS 2-1-1',None
35717,35717,1297881,None,None,None,28397,16173,None,55061,None,None,413132,None,'RF-8380','Talklines/Warmlines',None,16173,'IMPACT - 211',None,'IMPACT',None,None,None,'211 USE - EMOTIONAL/SUPPORTIVE LISTENING - MILWAUKEE COUNTY',None,1933309,'IMPACT',None
2679,2679,1297875,None,None,None,7489,754,None,54770,None,None,413132,None,'RF-8380','Talklines/Warmlines',None,754,'GREAT RIVERS 2-1-1',None,'GREAT RIVERS 2-1-1',None,None,None,'SUPPORTIVE LISTENING - IN HOUSE USE',None,1933304,'GREAT RIVERS 2-1-1',None
18187,18187,1297849,None,None,16173,65177,None,None,'Housing Related Coordinated Entry',16173,None,None,None,None,'IMPACT',None,None,15476,46804,None,None,'Domestic Violence Shelters',15476,None,None,None,None,'COMMUNITY ADVOCATES'
18187,18187,1297849,None,37820,None,None,121,'BH-0500.3200',None,'IMPACT - REPAIRERS OF THE BREACH','IMPACT',None,'COORDINATED ENTRY ASSESSMENT IN-REACH CENTERS',1933248,None,None,28929,None,None,407870,'BH-1800.1500-100',None,"""COMMUNITY ADVOCATES - MILWAUKEE WOMEN'S CENTER""",'COMMUNITY ADVOCATES',None,"""DOMESTIC VIOLENCE EMERGENCY SHELTER - MILWAUKEE WOMEN'S CENTER""",1933249,None
2693,2693,1297848,None,None,None,7489,754,None,54770,None,None,413132,None,'RF-8380','Talklines/Warmlines',None,754,'GREAT RIVERS 2-1-1',None,'GREAT RIVERS 2-1-1',None,None,None,'SUPPORTIVE LISTENING - IN HOUSE USE',None,1933247,'GREAT RIVERS 2-1-1',None
18187,18187,1297844,None,None,None,'DOMESTIC ABUSE INTERVENTION SERVICES',None,None,4636,407870,4636,None,"""SHIRLEY'S HOUSE OF HOPE""",2169,None,None,None,1933233,None,None,'Domestic Violence Shelters','HAVEN (HOUSEHOLD ABUSE VICTIMS EMERGENCY NETWORK)',None,None,49963,'BH-1800.1500-100',None,'DOMESTIC VIOLENCE SHELTER'
18187,18187,1297844,None,12825,'BH-1800.1500-100',None,'DOMESTIC VIOLENCE SHELTERS',None,None,None,"""SHIRLEY'S HOUSE OF HOPE""",None,None,1729,407870,1729,None,'AVAIL',4997,None,None,None,1933234,None,None,'Domestic Violence Shelters','SOJOURNER FAMILY PEACE CENTER',None
18187,18187,1297844,None,None,'Domestic Violence Shelters','DOMESTIC ABUSE INTERVENTION SERVICES',None,None,7192,'BH-1800.1500-100',None,"""SHIRLEY'S HOUSE OF HOPE""",None,None,None,'AVAIL',None,None,6819,407870,6819,None,'HAVEN (HOUSEHOLD ABUSE VICTIMS EMERGENCY NETWORK)',28468,None,None,None,1933235
18187,18187,1297844,6405,None,None,None,1933231,None,None,'Domestic Violence Shelters',"""SHIRLEY'S HOUSE OF HOPE""",None,None,60782,'BH-1800.1500-100',None,'DOMESTIC VIOLENCE/SEXUAL ASSAULT SHELTER',None,None,None,'HAVEN - MERRILL',None,None,16208,407870,16208,None,'SOJOURNER FAMILY PEACE CENTER'
18187,18187,1297844,6199,407870,6199,None,'DOMESTIC ABUSE INTERVENTION SERVICES',4000,None,None,None,1933232,None,None,'Domestic Violence Shelters','AVAIL',None,None,12318,'BH-1800.1500-100',None,'HAVEN - MERRILL',None,None,None,'SOJOURNER FAMILY PEACE CENTER',None,None
20625,20625,1297769,None,27857,48478,411276,'Food Stamps/SNAP Applications','PROGRESSIVE COMMUNITY HEALTH CENTERS - LISBON AVENUE HEALTH CENTER',None,'PUBLIC BENEFITS APPLICATION SITE','PROGRESSIVE COMMUNITY HEALTH CENTERS',None,15823,None,None,None,32383,'Low Income/Subsidized Private Rental Housing * Adults With Disabilities/Health Conditions',None,None,None,None,None,'BH-7000.4600-450',16016,'LUTHERAN SOCIAL SERVICES OF WI AND UPPER MICHIGAN',None,1933052
20625,20625,1297769,None,15868,None,None,None,None,None,None,None,None,None,None,'BH-7000.4600-450',15823,'HOUSING AUTHORITY OF THE CITY OF MILWAUKEE',None,1933051,None,28581,49262,407978,'Low Income/Subsidized Private Rental Housing','ZZZ - LUTHERAN SOCIAL SERVICES OF WI AND UPPER MICHIGAN (LSS) - HIGH RIDGE MANOR',None,'SENIOR RENTAL HOUSING - MULTIPLE LOCATIONS','LUTHERAN SOCIAL SERVICES OF WI AND UPPER MICHIGAN'
20625,20625,1297769,None,None,None,'NL-6000.2000-220',15868,'PROGRESSIVE COMMUNITY HEALTH CENTERS',None,1933050,None,27745,48224,407978,'Low Income/Subsidized Private Rental Housing','HOUSING AUTHORITY OF THE CITY OF MILWAUKEE - HOUSING CHOICE VOUCHER PROGRAM','BH-7000.4600-450 * YJ-8750.0025','ELDERLY/DISABLED LOW INCOME HOUSING - MULTIPLE LOCATIONS','HOUSING AUTHORITY OF THE CITY OF MILWAUKEE',None,16016,None,None,None,None,None,None,None
38004,38004,1297706,None,None,None,28397,16173,None,55081,None,None,121,None,'BH-0500.3200','Housing Related Coordinated Entry',None,16173,'IMPACT - 211',None,'IMPACT',None,None,None,'211 COORDINATED ENTRY TEAM',None,1932929,'IMPACT',None
32083,32083,1297636,None,None,16733,51683,None,None,'Electric Service Payment Assistance',16733,None,None,None,None,'AMERICA WORKS OF WISCONSIN',None,None,16174,61692,None,None,'Electric Service Payment Assistance',16174,None,None,None,None,'MILWAUKEE COUNTY DEPARTMENT OF HEALTH AND HUMAN SERVICES'
32083,32083,1297636,None,29588,None,None,408258,'BV-8900.9300-180',None,'AMERICA WORKS OF WISCONSIN','AMERICA WORKS OF WISCONSIN',None,'EMERGENCY ASSISTANCE GRANT',1932794,None,None,28400,None,None,408258,'BV-8900.9300-180',None,'MILWAUKEE COUNTY DEPARTMENT OF HEALTH AND HUMAN SERVICES - MARCIA P COGGS HUMAN SERVICE CENTER','MILWAUKEE COUNTY DEPARTMENT OF HEALTH AND HUMAN SERVICES',None,'ENERGY ASSISTANCE AND CRISIS ENERGY APPOINTMENTS',1932795,None
13685,13685,1297576,None,None,None,7489,754,None,54770,None,None,413132,None,'RF-8380','Talklines/Warmlines',None,754,'GREAT RIVERS 2-1-1',None,'GREAT RIVERS 2-1-1',None,None,None,'SUPPORTIVE LISTENING - IN HOUSE USE',None,1932710,'GREAT RIVERS 2-1-1',None
36186,36186,1297557,None,None,None,27055,15476,None,63041,None,None,407943,None,'BH-3800.7000','Rent Payment Assistance',None,15476,'COMMUNITY ADVOCATES - JAMES LOVELL ST',None,'COMMUNITY ADVOCATES',None,None,None,'EMERGENCY RENT ASSISTANCE PROGRAM - ERAP (WERA)',None,1932673,'COMMUNITY ADVOCATES',None
21755,21755,1297555,None,None,22949,61974,None,None,'Baby Furniture',22949,None,None,None,None,"""LIFE'S CONNECTION""",None,None,16233,50074,None,None,'Refrigerators',16233,None,None,None,None,'ST VINCENT DE PAUL SOCIETY - MILWAUKEE'
21755,21755,1297555,None,36399,None,None,408015,'BM-3000.2000-100',None,"""LIFE'S CONNECTION - WAUKESHA""","""LIFE'S CONNECTION""",None,'MATERIAL SUPPORT - WAUKESHA',1932670,None,None,28505,None,None,408046,'BM-3000.0500-700',None,'ST VINCENT DE PAUL SOCIETY - MILWAUKEE','ST VINCENT DE PAUL SOCIETY - MILWAUKEE',None,'CLOTHING/HOUSEHOLD GOODS',1932671,None
37551,37551,1297535,None,None,None,28397,16173,None,55081,None,None,121,None,'BH-0500.3200','Housing Related Coordinated Entry',None,16173,'IMPACT - 211',None,'IMPACT',None,None,None,'211 COORDINATED ENTRY TEAM',None,1932630,'IMPACT',None
34370,34370,1297498,None,None,None,28405,16176,None,49745,None,None,408156,None,'BT-4500.6500-500','Non-Emergency Medical Transportation',None,16176,'AGING AND DISABILITY RESOURCE CENTER (ADRC) OF MILWAUKEE COUNTY - MARCIA P COGGS CENTER',None,'AGING AND DISABILITY RESOURCE CENTER (ADRC) OF MILWAUKEE COUNTY',None,None,None,'TRANSPORTATION',None,1932538,'AGING AND DISABILITY RESOURCE CENTER (ADRC) OF MILWAUKEE COUNTY',None
37551,37551,1297488,None,None,None,30499,16934,None,52237,None,None,407882,None,'BH-1800.8500-150','Community Shelters',None,16934,'211 USE - COMMUNITY SHELTER UNMET',29157,'211 USE - COMMUNITY SHELTER UNMET','BH-1800.8500-150 * YK-2000','Community Shelters * Families',None,'COMMUNITY SHELTER - UNMET',None,1932528,'211 USE - COMMUNITY SHELTER UNMET',<NESTED LIST>
18187,18187,1297473,None,None,None,37820,16173,None,65177,None,None,121,None,'BH-0500.3200','Housing Related Coordinated Entry',None,16173,'IMPACT - REPAIRERS OF THE BREACH',None,'IMPACT',None,None,None,'COORDINATED ENTRY ASSESSMENT IN-REACH CENTERS',None,1932505,'IMPACT',None
2680,2680,1297452,None,None,None,7489,754,None,54770,None,None,413132,None,'RF-8380','Talklines/Warmlines',None,754,'GREAT RIVERS 2-1-1',None,'GREAT RIVERS 2-1-1',None,None,None,'SUPPORTIVE LISTENING - IN HOUSE USE',None,1932476,'GREAT RIVERS 2-1-1',None
38941,38941,1297450,None,None,15510,46900,None,None,'Low Income/Subsidized Private Rental Housing',15510,None,None,None,None,"""UNITED METHODIST CHILDREN'S SERVICES""",None,None,15440,46423,None,None,'Low Income/Subsidized Private Rental Housing',15440,None,None,None,None,'METROPOLITAN ASSOCIATES'
38941,38941,1297450,None,27114,None,None,407978,'BH-7000.4600-450',None,"""UNITED METHODIST CHILDREN'S SERVICES""","""UNITED METHODIST CHILDREN'S SERVICES""",None,'SUPPORTIVE HOUSING',1932469,None,None,26934,None,None,407978,'BH-7000.4600-450',None,'METROPOLITAN ASSOCIATES','METROPOLITAN ASSOCIATES',None,'RENTAL HOUSING',1932470,None
25398,25398,1297401,None,None,None,28400,16174,None,61692,None,None,408259,None,'BV-8900.9300-250','Gas Service Payment Assistance',None,16174,'MILWAUKEE COUNTY DEPARTMENT OF HEALTH AND HUMAN SERVICES - MARCIA P COGGS HUMAN SERVICE CENTER',None,'MILWAUKEE COUNTY DEPARTMENT OF HEALTH AND HUMAN SERVICES',None,None,None,'ENERGY ASSISTANCE AND CRISIS ENERGY APPOINTMENTS',None,1932396,'MILWAUKEE COUNTY DEPARTMENT OF HEALTH AND HUMAN SERVICES',None
33381,33381,1297323,None,None,16233,50074,None,None,'Beds',16233,None,None,None,None,'ST VINCENT DE PAUL SOCIETY - MILWAUKEE',None,None,16801,51936,None,None,'Kitchenware',16801,None,None,None,None,'MACCANON BROWN HOMELESS SANCTUARY'
33381,33381,1297323,None,28505,None,None,408016,'BM-3000.2000-130',None,'ST VINCENT DE PAUL SOCIETY - MILWAUKEE','ST VINCENT DE PAUL SOCIETY - MILWAUKEE',None,'CLOTHING/HOUSEHOLD GOODS',1932283,None,None,35612,None,None,408050,'BM-3000.4000',None,'MACCANON BROWN HOMELESS SANCTUARY','MACCANON BROWN HOMELESS SANCTUARY',None,'DOORWAY MINISTRY',1932284,None
35717,35717,1297318,None,None,None,28397,16173,None,55061,None,None,413132,None,'RF-8380','Talklines/Warmlines',None,16173,'IMPACT - 211',None,'IMPACT',None,None,None,'211 USE - EMOTIONAL/SUPPORTIVE LISTENING - MILWAUKEE COUNTY',None,1932276,'IMPACT',None
25953,25953,1297304,None,None,None,None,None,None,None,None,None,414509,None,'TJ-3000.8500','211 Systems',None,None,None,None,None,None,None,None,None,None,1932259,None,<NESTED LIST>
31256,31256,1297302,None,None,None,28397,16173,None,55081,None,None,121,None,'BH-0500.3200','Housing Related Coordinated Entry',None,16173,'IMPACT - 211',None,'IMPACT',None,None,None,'211 COORDINATED ENTRY TEAM',None,1932257,'IMPACT',None
37629,37629,1297299,None,None,None,28397,16173,None,49700,None,None,413132,None,'RF-8380','Talklines/Warmlines',None,16173,'IMPACT - 211',None,'IMPACT',None,None,None,'211 USE - EMOTIONAL/SUPPORTIVE LISTENING-WAUKESHA COUNTY',None,1932255,'IMPACT',None
30270,30270,1297285,None,15476,None,'Rent Payment Assistance',None,None,'COMMUNITY ADVOCATES',None,64439,None,23570,None,None,None,16305,None,'Rent Payment Assistance',None,None,'SOCIAL DEVELOPMENT COMMISSION',None,51683,None,16733,None,None
30270,30270,1297285,None,None,407943,None,'COMMUNITY ADVOCATES','ZZZ - RENT HELPLINE - COVID-19',None,37477,None,'BH-3800.7000','MILWAUKEE RENTAL HOUSING RESOURCE CENTER',None,1932235,None,None,407943,None,'SOCIAL DEVELOPMENT COMMISSION','MILWAUKEE EMERGENCY RENTAL ASSISTANCE PROGRAM - MERA (WERA)',None,29588,None,'BH-3800.7000','AMERICA WORKS OF WISCONSIN',None,1932237
30270,30270,1297285,None,61299,None,15476,None,None,None,23570,None,'Rent Payment Assistance',None,None,'MILWAUKEE RENTAL HOUSING RESOURCE CENTER',None,63014,None,16305,None,None,None,16733,None,'Rent Payment Assistance',None,None,'AMERICA WORKS OF WISCONSIN'
30270,30270,1297285,27055,None,'BH-3800.7000','COMMUNITY ADVOCATES - JAMES LOVELL ST',None,1932234,None,None,407943,None,'MILWAUKEE RENTAL HOUSING RESOURCE CENTER','RENTAL HOUSING SERVICES',None,28622,None,'BH-3800.7000','SOCIAL DEVELOPMENT COMMISSION - NORTH AVE',None,1932236,None,None,407943,None,'AMERICA WORKS OF WISCONSIN','EMERGENCY ASSISTANCE GRANT',None
39144,39144,1297272,None,None,None,30499,16934,None,52237,None,None,407882,None,'BH-1800.8500-150','Community Shelters',None,16934,'211 USE - COMMUNITY SHELTER UNMET',29363,'211 USE - COMMUNITY SHELTER UNMET','BH-1800.8500-150 * YK-8200.8100','Community Shelters * Single Women',None,'COMMUNITY SHELTER - UNMET',None,1932220,'211 USE - COMMUNITY SHELTER UNMET',None
2890,2890,1297255,None,None,None,11647,6090,None,26606,None,None,413251,None,'RP-1500.1400-500','Mental Health Crisis Lines',None,6090,'LA CROSSE COUNTY HUMAN SERVICES DEPARTMENT - INTEGRATED SUPPORT AND RECOVERY SERVICES',None,'LA CROSSE COUNTY HUMAN SERVICES DEPARTMENT',None,None,None,'CRISIS INTERVENTION',None,1932201,'LA CROSSE COUNTY HUMAN SERVICES DEPARTMENT',None
2680,2680,1297250,None,None,None,7489,754,None,54770,None,None,413132,None,'RF-8380','Talklines/Warmlines',None,754,'GREAT RIVERS 2-1-1',None,'GREAT RIVERS 2-1-1',None,None,None,'SUPPORTIVE LISTENING - IN HOUSE USE',None,1932195,'GREAT RIVERS 2-1-1',None
2680,2680,1297240,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2679,2679,1297210,None,None,None,7489,754,None,54770,None,None,413132,None,'RF-8380','Talklines/Warmlines',None,754,'GREAT RIVERS 2-1-1',None,'GREAT RIVERS 2-1-1',None,None,None,'SUPPORTIVE LISTENING - IN HOUSE USE',None,1932122,'GREAT RIVERS 2-1-1',None
